Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     216/432         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [49]
-----------------------------------------------
                0.00    0.00     108/108         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[63]     0.0    0.00    0.00     108         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
                0.00    0.00     432/447         std::vector<int, std::allocator<int> >::size() const [48]
                0.00    0.00     216/219         std::vector<int, std::allocator<int> >::max_size() const [53]
                0.00    0.00     108/108         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [66]
-----------------------------------------------
                0.00    0.00     108/108         std::vector<int, std::allocator<int> >::push_back(int const&) [27]
[64]     0.0    0.00    0.00     108         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00     324/4440108     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [19]
                0.00    0.00     216/234         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [50]
                0.00    0.00     216/432         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [49]
                0.00    0.00     216/219         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [55]
                0.00    0.00     108/108         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
                0.00    0.00     108/108         std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00     108/108         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [62]
                0.00    0.00     108/111         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [59]
                0.00    0.00     108/3330000     operator new(unsigned long, void*) [22]
                0.00    0.00     108/126         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00     108/108         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[65]     0.0    0.00    0.00     108         std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00     108/2220216     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [23]
-----------------------------------------------
                0.00    0.00     108/108         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
[66]     0.0    0.00    0.00     108         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [66]
-----------------------------------------------
                0.00    0.00      15/15          void std::_Destroy<int*>(int*, int*) [72]
[67]     0.0    0.00    0.00      15         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [67]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [69]
[68]     0.0    0.00    0.00      15         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [68]
                0.00    0.00      15/15          std::__new_allocator<int>::~__new_allocator() [70]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<int, std::allocator<int> >::~vector() [71]
[69]     0.0    0.00    0.00      15         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [69]
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [68]
                0.00    0.00      15/126         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [68]
[70]     0.0    0.00    0.00      15         std::__new_allocator<int>::~__new_allocator() [70]
-----------------------------------------------
                0.00    0.00       3/15          IOPerformanceAnalyzer::readDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00       3/15          IOPerformanceAnalyzer::readDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [95]
                0.00    0.00       9/15          main [1]
[71]     0.0    0.00    0.00      15         std::vector<int, std::allocator<int> >::~vector() [71]
                0.00    0.00      15/234         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [50]
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [69]
                0.00    0.00      15/15          void std::_Destroy<int*>(int*, int*) [72]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<int, std::allocator<int> >::~vector() [71]
[72]     0.0    0.00    0.00      15         void std::_Destroy<int*>(int*, int*) [72]
                0.00    0.00      15/15          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [67]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::begin() const [88]
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::end() const [87]
[73]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [73]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [89]
[74]     0.0    0.00    0.00      12         std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [74]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[75]     0.0    0.00    0.00       9         IOPerformanceAnalyzer::getFileSize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [75]
                0.00    0.00       9/9           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [84]
                0.00    0.00       9/9           std::fpos<__mbstate_t>::operator long() const [76]
-----------------------------------------------
                0.00    0.00       9/9           IOPerformanceAnalyzer::getFileSize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [75]
[76]     0.0    0.00    0.00       9         std::fpos<__mbstate_t>::operator long() const [76]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [79]
[77]     0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [77]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [78]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [77]
[78]     0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [78]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::vector() [80]
[79]     0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [79]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [77]
-----------------------------------------------
                0.00    0.00       3/9           IOPerformanceAnalyzer::readDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00       3/9           IOPerformanceAnalyzer::readDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [95]
                0.00    0.00       3/9           IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[80]     0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::vector() [80]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [79]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[81]     0.0    0.00    0.00       9         std::__cxx11::to_string(unsigned long) [81]
                0.00    0.00       9/9           unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [82]
                0.00    0.00       9/1110009     std::__new_allocator<char>::~__new_allocator() [30]
                0.00    0.00       9/1110009     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [31]
                0.00    0.00       9/9           void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [83]
-----------------------------------------------
                0.00    0.00       9/9           std::__cxx11::to_string(unsigned long) [81]
[82]     0.0    0.00    0.00       9         unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [82]
-----------------------------------------------
                0.00    0.00       9/9           std::__cxx11::to_string(unsigned long) [81]
[83]     0.0    0.00    0.00       9         void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [83]
-----------------------------------------------
                0.00    0.00       9/9           IOPerformanceAnalyzer::getFileSize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [75]
[84]     0.0    0.00    0.00       9         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [84]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[85]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [85]
                0.00    0.00       9/1110018     std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [29]
-----------------------------------------------
                0.00    0.00       8/8           bool __gnu_cxx::operator!=<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [93]
[86]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [86]
-----------------------------------------------
                0.00    0.00       3/6           IOPerformanceAnalyzer::writeDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [2]
                0.00    0.00       3/6           IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[87]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::end() const [87]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [73]
-----------------------------------------------
                0.00    0.00       3/6           IOPerformanceAnalyzer::writeDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [2]
                0.00    0.00       3/6           IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[88]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::begin() const [88]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [73]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [91]
[89]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [89]
                0.00    0.00      12/12          std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [74]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [90]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [89]
[90]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [90]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [92]
[91]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [91]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [89]
-----------------------------------------------
                0.00    0.00       3/6           IOPerformanceAnalyzer::readDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00       3/6           IOPerformanceAnalyzer::readDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [95]
[92]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [92]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [91]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[93]     0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [93]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [86]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[94]     0.0    0.00    0.00       3         IOPerformanceAnalyzer::writeDataBulk(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [94]
                0.00    0.00       3/447         std::vector<int, std::allocator<int> >::size() const [48]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::data() const [99]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[95]     0.0    0.00    0.00       3         IOPerformanceAnalyzer::readDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [95]
                0.00    0.00 1110000/2220000     std::vector<int, std::allocator<int> >::push_back(int const&) [27]
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::vector() [80]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [92]
                0.00    0.00       3/15          std::vector<int, std::allocator<int> >::~vector() [71]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[96]     0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator++() [96]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[97]     0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [97]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::data() const [99]
[98]     0.0    0.00    0.00       3         int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [98]
-----------------------------------------------
                0.00    0.00       3/3           IOPerformanceAnalyzer::writeDataBulk(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [94]
[99]     0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::data() const [99]
                0.00    0.00       3/3           int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [98]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
[100]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::capacity() const [100]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [133]
                0.00    0.00       2/3           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<unsigned long const*>(unsigned long const*, unsigned long const*, std::forward_iterator_tag) [131]
[101]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [101]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [121]
                0.00    0.00       1/3           std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&) [130]
[102]    0.0    0.00    0.00       3         std::__new_allocator<unsigned long>::~__new_allocator() [102]
-----------------------------------------------
                0.00    0.00       3/3           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [104]
[103]    0.0    0.00    0.00       3         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [103]
                0.00    0.00    1872/1872        unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [44]
                0.00    0.00    1869/1869        unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [46]
-----------------------------------------------
                0.00    0.00       3/3           IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[104]    0.0    0.00    0.00       3         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [104]
                0.00    0.00       3/3           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [103]
-----------------------------------------------
                0.00    0.00       3/3           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [106]
[105]    0.0    0.00    0.00       3         std::uniform_int_distribution<int>::param_type::param_type(int, int) [105]
                0.00    0.00       3/3           std::__is_constant_evaluated() [108]
-----------------------------------------------
                0.00    0.00       3/3           IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[106]    0.0    0.00    0.00       3         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [106]
                0.00    0.00       3/3           std::uniform_int_distribution<int>::param_type::param_type(int, int) [105]
-----------------------------------------------
                0.00    0.00       3/3           IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[107]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00       3/219         std::vector<int, std::allocator<int> >::max_size() const [53]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::capacity() const [100]
                0.00    0.00       3/447         std::vector<int, std::allocator<int> >::size() const [48]
                0.00    0.00       3/111         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [59]
                0.00    0.00       3/234         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [50]
                0.00    0.00       3/219         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [55]
                0.00    0.00       3/126         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00       3/3           std::uniform_int_distribution<int>::param_type::param_type(int, int) [105]
[108]    0.0    0.00    0.00       3         std::__is_constant_evaluated() [108]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::begin() const [116]
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::end() const [115]
[109]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&) [109]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::initializer_list<unsigned long>, std::allocator<unsigned long> const&) [132]
                0.00    0.00       1/2           std::initializer_list<unsigned long>::end() const [113]
[110]    0.0    0.00    0.00       2         std::initializer_list<unsigned long>::begin() const [110]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::copy<unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [141]
[111]    0.0    0.00    0.00       2         unsigned long const* std::__miter_base<unsigned long const*>(unsigned long const*) [111]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::__copy_move_a<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [136]
[112]    0.0    0.00    0.00       2         unsigned long const* std::__niter_base<unsigned long const*>(unsigned long const*) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::initializer_list<unsigned long>, std::allocator<unsigned long> const&) [132]
[113]    0.0    0.00    0.00       1         std::initializer_list<unsigned long>::end() const [113]
                0.00    0.00       1/2           std::initializer_list<unsigned long>::begin() const [110]
                0.00    0.00       1/1           std::initializer_list<unsigned long>::size() const [114]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<unsigned long>::end() const [113]
[114]    0.0    0.00    0.00       1         std::initializer_list<unsigned long>::size() const [114]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[115]    0.0    0.00    0.00       1         std::vector<unsigned long, std::allocator<unsigned long> >::end() const [115]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&) [109]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[116]    0.0    0.00    0.00       1         std::vector<unsigned long, std::allocator<unsigned long> >::begin() const [116]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&) [109]
-----------------------------------------------
                0.00    0.00       1/1           unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [138]
[117]    0.0    0.00    0.00       1         unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long const, unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [117]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [142]
[118]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [118]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<unsigned long const*>(unsigned long const*, unsigned long const*, std::forward_iterator_tag) [131]
[119]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [119]
                0.00    0.00       1/1           std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [124]
[120]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [120]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [123]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [125]
[121]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [121]
                0.00    0.00       1/3           std::__new_allocator<unsigned long>::~__new_allocator() [102]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [125]
[122]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [122]
                0.00    0.00       1/1           std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [120]
[123]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::initializer_list<unsigned long>, std::allocator<unsigned long> const&) [132]
[124]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [124]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [120]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [133]
[125]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [125]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [122]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [121]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [122]
[126]    0.0    0.00    0.00       1         std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [119]
[127]    0.0    0.00    0.00       1         std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       1/1           unsigned long* std::uninitialized_copy<unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [139]
[128]    0.0    0.00    0.00       1         unsigned long* std::__uninitialized_copy<true>::__uninit_copy<unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [128]
                0.00    0.00       1/1           unsigned long* std::copy<unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&) [130]
[129]    0.0    0.00    0.00       1         std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [129]
                0.00    0.00       1/220         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [51]
-----------------------------------------------
