Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     303/303         CachePerformanceAnalyzer::ParticleSystemAoS::calculateKineticEnergy() [8]
[117]    0.0    0.00    0.00     303         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::begin() [117]
                0.00    0.00     303/606         __gnu_cxx::__normal_iterator<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > >::__normal_iterator(CachePerformanceAnalyzer::Particle* const&) [113]
-----------------------------------------------
                0.00    0.00       1/116         std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [265]
                0.00    0.00       3/116         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [216]
                0.00    0.00      12/116         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_S_max_size(std::allocator<CachePerformanceAnalyzer::Particle> const&) [153]
                0.00    0.00      16/116         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
                0.00    0.00      84/116         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [121]
[118]    0.0    0.00    0.00     116         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [118]
-----------------------------------------------
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::max_size() const [120]
[119]    0.0    0.00    0.00      84         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [119]
-----------------------------------------------
                0.00    0.00      42/84          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [18]
                0.00    0.00      42/84          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [36]
[120]    0.0    0.00    0.00      84         std::vector<double, std::allocator<double> >::max_size() const [120]
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [121]
                0.00    0.00      84/84          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [119]
-----------------------------------------------
                0.00    0.00      84/84          std::vector<double, std::allocator<double> >::max_size() const [120]
[121]    0.0    0.00    0.00      84         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [121]
                0.00    0.00      84/116         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [118]
-----------------------------------------------
                0.00    0.00      21/63          std::vector<double, std::allocator<double> >::~vector() [139]
                0.00    0.00      42/63          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [18]
[122]    0.0    0.00    0.00      63         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [122]
-----------------------------------------------
                0.00    0.00      63/63          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [142]
[123]    0.0    0.00    0.00      63         double* std::__niter_base<double*>(double*) [123]
-----------------------------------------------
                0.00    0.00      21/42          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [133]
                0.00    0.00      21/42          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [18]
[124]    0.0    0.00    0.00      42         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [124]
                0.00    0.00      21/21          std::__new_allocator<double>::deallocate(double*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       3/30          CachePerformanceAnalyzer::Particle* std::fill_n<CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, unsigned long, CachePerformanceAnalyzer::Particle const&) [232]
                0.00    0.00       6/30          int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [173]
                0.00    0.00      21/30          double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [30]
[125]    0.0    0.00    0.00      30         std::__size_to_integer(unsigned long) [125]
-----------------------------------------------
                0.00    0.00       3/21          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long) [50]
                0.00    0.00       6/21          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::resize(unsigned long) [51]
                0.00    0.00      12/21          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_check_len(unsigned long, char const*) const [49]
[126]    0.0    0.00    0.00      21         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::size() const [126]
-----------------------------------------------
                0.00    0.00      21/21          void std::_Destroy<double*>(double*, double*) [144]
[127]    0.0    0.00    0.00      21         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [127]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [18]
[128]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [128]
                0.00    0.00      21/21          std::__new_allocator<double>::allocate(unsigned long, void const*) [135]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_base() [132]
[129]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [129]
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [133]
[130]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [130]
                0.00    0.00      21/21          std::__new_allocator<double>::~__new_allocator() [136]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [129]
[131]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::vector() [138]
[132]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [132]
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [129]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::~vector() [139]
[133]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [133]
                0.00    0.00      21/42          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [124]
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [130]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [124]
[134]    0.0    0.00    0.00      21         std::__new_allocator<double>::deallocate(double*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [128]
[135]    0.0    0.00    0.00      21         std::__new_allocator<double>::allocate(unsigned long, void const*) [135]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [130]
[136]    0.0    0.00    0.00      21         std::__new_allocator<double>::~__new_allocator() [136]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [18]
[137]    0.0    0.00    0.00      21         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [137]
                0.00    0.00      21/21          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [142]
-----------------------------------------------
                0.00    0.00      21/21          CachePerformanceAnalyzer::ParticleSystemSoA::ParticleSystemSoA() [182]
[138]    0.0    0.00    0.00      21         std::vector<double, std::allocator<double> >::vector() [138]
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::_Vector_base() [132]
-----------------------------------------------
                0.00    0.00      21/21          CachePerformanceAnalyzer::ParticleSystemSoA::~ParticleSystemSoA() [183]
[139]    0.0    0.00    0.00      21         std::vector<double, std::allocator<double> >::~vector() [139]
                0.00    0.00      21/63          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [122]
                0.00    0.00      21/21          void std::_Destroy<double*>(double*, double*) [144]
                0.00    0.00      21/21          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [133]
-----------------------------------------------
                0.00    0.00      21/21          double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [26]
[140]    0.0    0.00    0.00      21         void std::_Construct<double>(double*) [140]
                0.00    0.00      21/926         operator new(unsigned long, void*) [83]
-----------------------------------------------
                0.00    0.00      21/21          double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [26]
[141]    0.0    0.00    0.00      21         double* std::__addressof<double>(double&) [141]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [137]
[142]    0.0    0.00    0.00      21         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [142]
                0.00    0.00      63/63          double* std::__niter_base<double*>(double*) [123]
                0.00    0.00      21/21          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [143]
-----------------------------------------------
                0.00    0.00      21/21          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [142]
[143]    0.0    0.00    0.00      21         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [143]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<double, std::allocator<double> >::~vector() [139]
[144]    0.0    0.00    0.00      21         void std::_Destroy<double*>(double*, double*) [144]
                0.00    0.00      21/21          void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [127]
-----------------------------------------------
                0.00    0.00      18/18          std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [146]
[145]    0.0    0.00    0.00      18         std::uniform_real_distribution<double>::param_type::param_type(double, double) [145]
                0.00    0.00      18/18          std::__is_constant_evaluated() [147]
-----------------------------------------------
                0.00    0.00       9/18          CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemAoS&, unsigned long) [11]
                0.00    0.00       9/18          CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemSoA&, unsigned long) [10]
[146]    0.0    0.00    0.00      18         std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [146]
                0.00    0.00      18/18          std::uniform_real_distribution<double>::param_type::param_type(double, double) [145]
-----------------------------------------------
                0.00    0.00      18/18          std::uniform_real_distribution<double>::param_type::param_type(double, double) [145]
[147]    0.0    0.00    0.00      18         std::__is_constant_evaluated() [147]
-----------------------------------------------
                0.00    0.00       4/16          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [179]
                0.00    0.00      12/16          std::vector<int, std::allocator<int> >::max_size() const [151]
[148]    0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
                0.00    0.00      16/116         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [118]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::max_size() const [150]
[149]    0.0    0.00    0.00      12         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_get_Tp_allocator() const [149]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long) [50]
                0.00    0.00       6/12          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_check_len(unsigned long, char const*) const [49]
[150]    0.0    0.00    0.00      12         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::max_size() const [150]
                0.00    0.00      12/12          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_S_max_size(std::allocator<CachePerformanceAnalyzer::Particle> const&) [153]
                0.00    0.00      12/12          std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_get_Tp_allocator() const [149]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [46]
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [47]
[151]    0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::max_size() const [151]
                0.00    0.00      12/908         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [84]
                0.00    0.00      12/16          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
-----------------------------------------------
                0.00    0.00       3/12          CachePerformanceAnalyzer::createMatrix(int, int) [33]
                0.00    0.00       3/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [217]
                0.00    0.00       6/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [160]
[152]    0.0    0.00    0.00      12         std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [152]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::max_size() const [150]
[153]    0.0    0.00    0.00      12         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_S_max_size(std::allocator<CachePerformanceAnalyzer::Particle> const&) [153]
                0.00    0.00      12/116         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [118]
-----------------------------------------------
                0.00    0.00       3/9           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~vector() [215]
                0.00    0.00       6/9           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long) [50]
[154]    0.0    0.00    0.00       9         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_get_Tp_allocator() [154]
-----------------------------------------------
                0.00    0.00       3/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [40]
                0.00    0.00       6/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [166]
[155]    0.0    0.00    0.00       9         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [155]
-----------------------------------------------
                0.00    0.00       9/9           CachePerformanceAnalyzer::Particle* std::__relocate_a<CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle> >(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&) [226]
[156]    0.0    0.00    0.00       9         CachePerformanceAnalyzer::Particle* std::__niter_base<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*) [156]
-----------------------------------------------
                0.00    0.00       8/8           bool __gnu_cxx::operator!=<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [178]
[157]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [157]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [174]
[158]    0.0    0.00    0.00       6         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [158]
                0.00    0.00     896/896         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [111]
                0.00    0.00     896/1792        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [80]
-----------------------------------------------
                0.00    0.00       3/6           std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::~_Vector_base() [194]
                0.00    0.00       3/6           std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_default_append(unsigned long) [50]
[159]    0.0    0.00    0.00       6         std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_deallocate(CachePerformanceAnalyzer::Particle*, unsigned long) [159]
                0.00    0.00       3/3           std::__new_allocator<CachePerformanceAnalyzer::Particle>::deallocate(CachePerformanceAnalyzer::Particle*, unsigned long) [206]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [162]
[160]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [160]
                0.00    0.00       6/12          std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [152]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [162]
[161]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [161]
                0.00    0.00       3/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [209]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [166]
[162]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [162]
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [160]
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       6/6           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [164]
[163]    0.0    0.00    0.00       6         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [163]
                0.00    0.00    3744/3744        unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [73]
                0.00    0.00    3738/3738        unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [75]
-----------------------------------------------
                0.00    0.00       3/6           CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemAoS&, unsigned long) [11]
                0.00    0.00       3/6           CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemSoA&, unsigned long) [10]
[164]    0.0    0.00    0.00       6         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [164]
                0.00    0.00       6/6           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [163]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [170]
[165]    0.0    0.00    0.00       6         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [165]
                0.00    0.00       6/6           int* std::__addressof<int>(int&) [169]
                0.00    0.00       6/6           void std::_Construct<int>(int*) [167]
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [173]
-----------------------------------------------
                0.00    0.00       3/6           main [1]
                0.00    0.00       3/6           CachePerformanceAnalyzer::createMatrix(int, int) [33]
[166]    0.0    0.00    0.00       6         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [166]
                0.00    0.00       6/9           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [155]
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [162]
                0.00    0.00       6/6           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [174]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [165]
[167]    0.0    0.00    0.00       6         void std::_Construct<int>(int*) [167]
                0.00    0.00       6/926         operator new(unsigned long, void*) [83]
-----------------------------------------------
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [173]
[168]    0.0    0.00    0.00       6         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [168]
                0.00    0.00       6/6           void std::__fill_a<int*, int>(int*, int*, int const&) [175]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [165]
[169]    0.0    0.00    0.00       6         int* std::__addressof<int>(int&) [169]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [171]
[170]    0.0    0.00    0.00       6         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [170]
                0.00    0.00       6/6           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [165]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [46]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [220]
[171]    0.0    0.00    0.00       6         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [171]
                0.00    0.00       6/6           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&&) [196]
[172]    0.0    0.00    0.00       6         std::remove_reference<std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&>(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [172]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [165]
[173]    0.0    0.00    0.00       6         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [173]
                0.00    0.00       6/30          std::__size_to_integer(unsigned long) [125]
                0.00    0.00       6/6           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [168]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [166]
[174]    0.0    0.00    0.00       6         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [174]
                0.00    0.00       6/6           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [158]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [168]
[175]    0.0    0.00    0.00       6         void std::__fill_a<int*, int>(int*, int*, int const&) [175]
                0.00    0.00       6/6           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [176]
-----------------------------------------------
                0.00    0.00       6/6           void std::__fill_a<int*, int>(int*, int*, int const&) [175]
[176]    0.0    0.00    0.00       6         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [176]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[177]    0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [177]
                0.00    0.00       8/1800        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [78]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[178]    0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [178]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [157]
-----------------------------------------------
                0.00    0.00       1/4           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [263]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [221]
[179]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [179]
